City,Place,Ratings,Distance,Place_desc,Predicted_Types,latitude,longitude,Categories,votes,Place_Name
Khandala,12. shrivardhan fort,3.2, 8 km  from city center ," Shrivardhan Fort is one of the two forts forming the famous Rajmachi Fort, the other one being Manaranjan Fort.Â Located in Rajmachi Village, itÂ can be reached either from Tungarli or by undertaking a 2-hour trek from Karjat. ",trek forts fort villa,18.8274566,73.3999744,"Historical and Architectural Marvels, Cultural, Beach Holidays",359.0, shrivardhan fort 
Khandala,13. manoranjan fort,3.2, 9 km  from city center ," Manranjan Fort is one of the two hill forts that constitute the Rajmachi Fort. Also known as Manoranjan Fort, it is in a crumbled state slightly but still stands strong and sturdy. It is flocked by a large number of trekkers and adventure enthusiasts. ",trek adventure forts fort venture flock,18.8316332,73.394815,"Historical and Architectural Marvels, Adventure Sports, Cultural",,  manoranjan fort 
Khandala,14. bushi dam,3.2, 5 km  from city center ," Bhushi Dam is a masonry dam on the Indrayani River in Lonavala, Maharashtra. It is a popular tourist attraction which is best visited during the monsoons when the water in the dam overflows. ",river,18.7213186,73.3979266,"Beach Holidays, Offbeat and Eco-Tourism, Scenic",3541.0,  bushi dam 
Khandala,15. shingroba temple,3.2, 2 km  from city center , Shingroba Temple is an ancient temple located between Khopoli and Khandala. It is a famous tourist spot In the region known for its 19-century architecture. ,pot temple,18.767553,73.3531564,"Beach Holidays, Offbeat and Eco-Tourism, Scenic",3042.0,  shingroba temple 
Khandala,16. karla and bhaja caves,3.2, 11 km  from city center ," These caves depict an early phase of the Buddhist architecture. The characteristic features of these early temples were two establishments, each self-contained and consisting of a prayer hall (chaitya) and a monastery (vihara), which contained accommodation for the monks. ",temples temple hall accommodation,18.7548353,73.4762972,"Religious Sites, Historical and Architectural Marvels, Cultural",,  karla and bhaja caves 
Khandala,17. valvan dam,3.2, 6 km  from city center ," Constructed to provide hydroelectric power on the Indrayani River and Valvan Lake, is this dam, with a beautiful and massive garden. Ideal to spend some relaxed time amidst lush greenery with the sound of gushing water in the backdrop. ",deal mass river lake,18.7682301,73.4306431,"Beach Holidays, Offbeat and Eco-Tourism, Scenic",, valvan dam 
Khandala,"18. celebrity wax museum, lonavala",3.2, 7 km  from city center ," Sunil's Celebrity Wax Museum is a popular attraction in Lonavala.Â It houses almost 100 sculptures of celebrities like Rajiv Gandhi, Benazir Bhutto, Michael Jackson, Kapil Dev Adolf Hitler, AR Rahman and many more. Image of Chhatrapati Shivaji is the highlight of the museum. ",house sculpture museum sculpt,18.7576076,73.4202742,"Adventure and Trekking, Adventure, Historic Sites",," celebrity wax museum, lonavala "
Khandala,"19. amrutanjan point, lonavala",3.2, 2 km  from city center ," Located at the starting of Khandala Ghatsa, the Amrutanjan Point is an excellent view point from where one can get a magnificent aerial view of the town Khopoli as well as the Duke's Nose. ",,18.7673463,73.3605731,Other,81.0," amrutanjan point, lonavala "
Khandala,20. tunga fort,3.2, 14 km  from city center ," Another fort in the region, this one houses the Pavana Lake in its complex. At 1075m, this fort is slightly difficult to climb. To reach the site, tourists need to climb 1,200 ft area of the fort that is a steep ascent. ",fort house lake,18.6691289,73.463142,"Beach Holidays, Offbeat and Eco-Tourism, Scenic",, tunga fort 
Khandala,21. lonavala lake,3.2, 3 km  from city center , Louisa Point is one of the most famous viewpoints in Matheran. It offers two different views from the top - one view is of the sky touching the mountain and a panoramic view of the valley below. The other view is of the picturesque Charlotte Lake looking like a diamond necklace. ,mount lot picture mountain lake,18.7477544,73.3891278,"Scenic, Adventure, Offbeat and Eco-Tourism",, lonavala lake 
Khandala,22. tungarli lake,3.2, 4 km  from city center ," Tungarli Lake is the major source of water supply for Lonavala. It is located near the Rajmachi region and is a major picnic spot. 
Tungarli Village, in which the lake is situated, tourists can get an aerial view of Rajmachi, Lonavala and Lohagad located below. ",pot villa picnic lake,18.7753155,73.409467,"Beach Holidays, Offbeat and Eco-Tourism, Scenic",763.0,  tungarli lake 
Kalimpong,1. morgan house,4.2, 3 km  from city center ," Located in the verdant greens of Kalimpong, Morgan House is a mansion built by Mr. and Mrs. Morgan in the 1930s. It is an archetypal example of colonial architecture in Kalimpong. What makes visiting this gorgeous piece of construction even better is that it is surrounded by legends of it being Haunted!  It has been converted into a lodge for tourists and is under the administration of the West Bengal Tourism Development Corporation. Located near the New Jalpaiguri Railway Station, this destination lies right in the lap of nature and is easily accessible as well. The undulating hillocks, colorful sunsets, and a the charm of an old colonial town surround you as you make Morgan House your home. ",legend rat house lodge mansion,27.0453684,88.4604336,"Beach Holidays, Offbeat and Eco-Tourism, Scenic",1994.0, morgan house 
Kalimpong,2. durpin dara hill,3.7, 1 km  from city center ," Offering the panoramic view of the town of Kalimpong, the snow-clad Himalayan ranges of West Sikkim, the Teesta river and its valleys, Durpin Dara Hill also has a golf course and the Zang Dhok Palri Monastery. There is also a famous botanical garden there. ",botanical river botanic,27.0371288,88.4570705,"Nature and Wildlife, Adventure, Historic Sites",, durpin dara hill 
Kalimpong,3. cactus nursery,3.6, 1 km  from city center , The Pine View Nursery is a popular cactus nursery in the vicinity of the Teesta River in Kalimpong. It is the largest collection of cacti in all of Asia. The large greenhouse comprises a variety of exotic cactus species and is often a part of most sightseeing tours here. ,sight sightseeing house river sightsee,27.0593299,88.4626238,"Scenic, Adventure, Offbeat and Eco-Tourism",, cactus nursery 
Kalimpong,4. deolo hill,3.6, 4 km  from city center ," Deolo Hills are located at an elevation of around 2000 m and thus, provide a great panoramic view of Kalimpong. There are also proper view points which are located at the ridge edges for the best view of the sunset and sunrise. ",,27.077576,88.504054,Other,,  deolo hill 
Kalimpong,5. mangal dham,, 1 km  from city center ," Mangaldham is a Hindu temple situated on Relli Road in Kalimpong, West Bengal that is built in the memory of Guruji Shri Mangal Das Ji Maharaj. Lord Krishna is the principal deity here. The temple complex is known for its embellished statues, lush gardens and the vibrant sanctuary. ",temple sanctuary,27.0724248,88.4768486,"Beach Holidays, Offbeat and Eco-Tourism, Scenic",1636.0, mangal dham 
Kalimpong,6. teesta bazar,3.2, 5 km  from city center ," One can shop for all kinds of commodities from this market including many handicraft items and artifacts, variety of wares from China, Tibet and Bhutan. ",handicraft shop raft,27.0580791,88.4242683,"Beach Holidays, Offbeat and Eco-Tourism, Scenic",,  teesta bazar 
Kalimpong,7. hiking,3.2, 20 km  from city center , Kalimpong is a good place for Hiking and you can also take help from guide. The altitude of about 1500 m in Kalimpong offers mild to medium challenges. ,hiking hall,27.0309138,88.5159905,"Adventure and Trekking, Adventure, Historic Sites",,  hiking 
Kalimpong,8. kalimpong science centre,, 5 km  from city center ," The Kalimpong Science Centre, which is also known as the Kalimpong Science City, is a science and technology centre situated close to Deolo Hill in Kalimpong, West Bengal. There is a science observatory and 3D movie theatre on the premises along with indoor and outdoor exhibits. ",,27.0875684,88.5102632,Other,1957.0, kalimpong science centre 
Kalimpong,9. lepcha museum,, 0 km  from city center ," Lepcha Museum is an initiative to preserve the culture and values of the Lepcha tribe that resides in the areas around Darjeeling, Kalimpong, Sikkim, Nepal and Bhutan. The museum has relics and objects of everyday use like articles of worship, musical instruments, handicrafts items, manuscripts etc. all used by the Lepcha people. ",handicraft music reserve museum raft,27.0632947,88.4723795,"Cultural Immersion, Cultural, Beach Holidays",126.0, lepcha museum 
Kalimpong,10. nature interpretation centre,3.2, 0 km  from city center ," Linking humans to nature, this centre established and managed by forest department conducts research on the impact of human activities on the Environment. The museum contains information, pictures, photographs and books on ecology and environment. ",search picture research book museum,27.0618494,88.4684499,"Beach Holidays, Offbeat and Eco-Tourism, Scenic",77.0,  nature interpretation centre 
Kalimpong,11. 7th mile view point,, 2 km  from city center , The 7th Mile Viewpoint is located 3km outside of Kalimpong. The viewpoint overlooks the stunning Teesta Rangeet Valley and tea plantations and is the ideal place to relax. It is known for photography and sunset views. ,deal photography,27.0710341,88.4473245,"Scenic, Adventure, Offbeat and Eco-Tourism",229.0, 7th mile view point 
Kalimpong,12. himalayan handmade paper industry,, 12 out of 24  places to visit in Kalimpong ," Himalayan Handmade Paper Industry is a small scale industry cum workshop where you can visit to watch the entire process of creating paper from pulp, more so recycling it. The recycled paper is then used for block- printing the Buddhist scriptures. It is also used as notebooks for kids and handmade greeting cards. ",cycling book cycle shop,27.0755848,88.4752129,"Adventure, Offbeat and Eco-Tourism, Scenic",5.0, himalayan handmade paper industry 
Kalimpong,13. crockety,3.2, 2 km  from city center ," Built by the British wool traders in 18th century, Crockety is a bungalow famous for its architectural design and the breathtaking surroundings. Nobel Laureate Rabindra Nath Tagore broadcasted his work Janmadin on his birthday on All India Radio from behind Crockety. ",sign architectural bungalow,27.0560901,88.462598,"Historical and Architectural Marvels, Architecture, Beach Holidays",4.0, crockety 
Kalimpong,14. thongsa gompa,3.2, 2 km  from city center ," The oldest Bhutanese Monastery established in 1692, Thongsa Gompa, is also known as Bhutanese Monastery. The monastery is a perfect place for meditation. ",meditation,27.0749793,88.4787741,"Spiritual Journeys, Wellness, Beach Holidays",159.0,  thongsa gompa 
